,Filename,Truth,Inference,CER-upd,CER-2-u,,,CER,CER2
785,images/b01-004-s02-02.png.jpg,do the strongest arguments lie ?,do the strongest arguments he?,9.37,7.93,,,9.375,7.936507937
786,images/h02-004-s02-00.png.jpg,We,we,50,33.33,,,50,33.33333333
787,images/g06-042h-s01-00.png.jpg,"As early as 1830 , when","As early as 1830, when",4.34,4.44,,,4.347826087,4.444444444
788,images/e02-117-s01-01.png.jpg,"work can be done on it , but the usual problems","work can be done on it, but the usual problems",2.12,2.15,,,2.127659574,2.150537634
789,images/f04-087-s01-00.png.jpg,"According to Miss Hone , she had not been","According to Miss House, she had not been",7.31,3.7,,,7.317073171,3.703703704
790,images/c06-076-s00-04.png.jpg,perfect timing and technique .,perfect timing and technique.,3.33,3.38,,,3.333333333,3.389830508
791,images/c04-128-s01-00.png.jpg,""" We mutually agreed to part . """,""" We mutually agreed to part. """,3.12,3.17,,,3.125,3.174603175
792,images/l04-159-s01-03.png.jpg,as particular debts of honour before taking his own,as particular debts of honour before taking his own,0,0,,,0,0
793,images/n04-060-s05-02.png.jpg,bomb .,iromble.,66.66,45.45,,,66.66666667,45.45454545
794,images/l04-082-s00-00.png.jpg,Sentence Database L04-082,Sentence Database # 0-402,20,10.2,,,20,10.20408163
795,images/k07-059a-s02-00.png.jpg,He learned how to use his,He learned how to use his,0,0,,,0,0
796,images/e07-072-s01-00.png.jpg,It is mostly,it is mostly,8.33,4.34,,,8.333333333,4.347826087
797,images/g06-031d-s04-04.png.jpg,"be had , will be a mass of Radicalism , & then God","be had, will be a mass of Radicalism, & then God",4,4.04,,,4,4.04040404
798,images/h02-040-s00-00.png.jpg,13 . It appeared then that in some circumstances,13. It appeared then that in some circumstances,2.08,2.1,,,2.083333333,2.105263158
799,images/p03-033-s05-01.png.jpg,"suppose , to meet me for supper somewhere ? "" she had","Surname, is met at the ROH Super Adventure? "" THE",60.37,40,,,60.37735849,40
800,images/e07-108-s02-00.png.jpg,A wide range of,A wide range of,0,0,,,0,0
801,images/r02-137-s01-00.png.jpg,A new briefcase !,A new limitcase!,35.29,21.21,,,35.29411765,21.21212121
802,images/g06-018r-s02-02.png.jpg,I have not yet thought of a fire ... .,I have not yet thought of a fine....,7.89,6.66,,,7.894736842,6.666666667
803,images/b06-087-s01-06.png.jpg,Polaris and military bases being installed on,Polaris and military bases being installed on,0,0,,,0,0
804,images/h01-027-s00-03.png.jpg,in the members away from home on Census,in the members away from home on Census,0,0,,,0,0
805,images/g06-018c-s02-02.png.jpg,but the temperature is high & I have not,but the temperature is high & I have not,0,0,,,0,0
806,images/g06-045d-s00-00.png.jpg,"In April of that year his first wife's brother-in-law , the","In April of that year his first wife's brother-in-law, the",1.69,1.7,,,1.694915254,1.709401709
807,images/a06-141-s00-00.png.jpg,BRITAIN -,britain -,77.77,41.17,,,77.77777778,41.17647059
808,images/g06-011p-s01-02.png.jpg,permitted him to enjoy anything .,permitted him to enjoy anything.,3.03,3.07,,,3.03030303,3.076923077
809,images/c04-160-s03-01.png.jpg,"C last night that an American film ,","the BBC last night that an American film,",19.44,19.71,,,19.44444444,19.71830986
810,images/c06-043-s01-00.png.jpg,His return to Dublin was,His return to Dublin was,0,0,,,0,0
811,images/m06-048-s01-00.png.jpg,The Captive with the,The Captive with the,0,0,,,0,0
812,images/f01-075-s03-01.png.jpg,was finally abandoned .,was finally abandoned.,4.34,4.44,,,4.347826087,4.444444444
813,images/a03-006-s01-01.png.jpg,been # particularly intensified in the past year,been # particularly intensified in the past year,0,0,,,0,0
814,images/b04-004-s04-02.png.jpg,"troubles , mourning a terrible air crash ,","Houldes, mourning a terrible air crash,",14.28,10.84,,,14.28571429,10.84337349
815,images/p06-042-s02-00.png.jpg,He dare not precipitate,He dare not precipitate,0,0,,,0,0
816,images/n06-074-s03-00.png.jpg,""" Yes , "" I said .",""" Yes, "" I said.",11.11,11.42,,,11.11111111,11.42857143
817,images/r06-057-s02-01.png.jpg,valley with a sea of vines and olives,valley with a sea of vines and olives,0,0,,,0,0
818,images/c03-081e-s01-01.png.jpg,"makes her few brief scenes effective , and","makes her few brief scenes effective, and",2.38,2.4,,,2.380952381,2.409638554
819,images/m06-031-s02-00.png.jpg,' We are - ',""" We are - '",8.33,4.34,,,8.333333333,4.347826087
820,images/g06-018o-s02-03.png.jpg,rature is high & I have not yet,returns is high & I have not yet,9.67,6.55,,,9.677419355,6.557377049
821,images/a05-125-s02-01.png.jpg,lobbied M.P.s and harangued them,lobbied M.P.s and harangued them,0,0,,,0,0
822,images/d06-060-s01-00.png.jpg,"There is , nevertheless , a","Then it, nevertheless, a",18.51,15.09,,,18.51851852,15.09433962
823,images/g06-026d-s03-01.png.jpg,"the Whigs , and the temporary assumption of the govern-","the Whigs, and the temporary assumption of the govern-",1.81,1.83,,,1.818181818,1.834862385
824,images/d01-085-s01-03.png.jpg,columns .,columns.,11.11,11.76,,,11.11111111,11.76470588
825,images/c03-096d-s00-00.png.jpg,"Only Mr. Lucas's actions , therefore , arose","Only Mr. Lucas's actions, therefore, arose",4.54,4.59,,,4.545454545,4.597701149
826,images/l07-074-s04-00.png.jpg,""" I can't allow # #",""" I cannot allow #",21.05,18.91,,,21.05263158,18.91891892
827,images/a03-017-s00-04.png.jpg,Laos .,laos.,33.33,27.27,,,33.33333333,27.27272727
828,images/a01-091-s01-05.png.jpg,able to bear them .,able to bear them.,5.26,5.4,,,5.263157895,5.405405405
829,images/a04-015-s01-03.png.jpg,common purposes .,Common purposes.,11.76,9.09,,,11.76470588,9.090909091
830,images/g06-050k-s01-00.png.jpg,In doing so he described his,In doing so he described his,0,0,,,0,0
831,images/b06-008-s00-02.png.jpg,"Defence Minister , Mr. Watkinson .","Defence Unsmaker, Mr. Watkinson.",23.52,14.92,,,23.52941176,14.92537313
832,images/n04-107-s05-01.png.jpg,said John .,said. Wickens.,63.63,47.61,,,63.63636364,47.61904762
833,images/h07-071a-s02-00.png.jpg,Schemes for training,Schemes for training,0,0,,,0,0
834,images/l01-023-s01-02.png.jpg,the Caxtons' generosity .,the Caxton's generosity.,12,8.16,,,12,8.163265306
835,images/n01-045-s01-01.png.jpg,"recorder swung gently through 8.0 , 7.0 , 6.0","recorder among gently through 8.0,7.0,6.0",15.55,12.35,,,15.55555556,12.35955056
836,images/c04-165-s03-00.png.jpg,The film covered a wide aspect of the British,The film covered a wide aspect of the British,0,0,,,0,0
837,images/e01-018-s01-02.png.jpg,fine Point lace about four fingers broad ' and,fine Point lace about four fingers broad'and,4.34,4.39,,,4.347826087,4.395604396
838,images/r02-054-s04-00.png.jpg,In succession he tried,""" succession he tried",9.09,6.97,,,9.090909091,6.976744186
839,images/k07-134-s01-01.png.jpg,might add :,might add :,0,0,,,0,0
840,images/a05-017-s02-01.png.jpg,to National Service in some form,to National Service in some forms,3.12,3.17,,,3.125,3.174603175
841,images/f07-000-s00-00.png.jpg,SOME years ago a contemporary philosopher,SOME years ago a contemporary philosopher,0,0,,,0,0
842,images/e06-041-s01-03.png.jpg,probably through waves or vibrations in,probably through waves or vibrations in,0,0,,,0,0
843,images/k02-062-s01-00.png.jpg,"Oh , God , doesn't the","Oh, God, doesn't the",9.09,9.3,,,9.090909091,9.302325581
844,images/g06-047c-s00-00.png.jpg,"This remarkable man of medicine , whom Sir Francis","This remarkable man of medicine, whom Sir Francis",2,2.02,,,2,2.02020202
845,images/n03-079-s00-01.png.jpg,"now , it could kick up a sea-sized commotion","now, it could kick up a sea-sized commotion",2.27,2.29,,,2.272727273,2.298850575
846,images/g06-018i-s01-01.png.jpg,"November , he was ' suffering as usual ' , but hoped , he","November, he was'suffering as usual ', but hoped, he",8.77,8.84,,,8.771929825,8.849557522
847,images/e06-053-s02-04.png.jpg,indeed passing over some fish .,irround passing over some fish.,19.35,13.11,,,19.35483871,13.1147541
848,images/c03-087f-s00-04.png.jpg,"world around him in complete , unredeemable","world around him in complete, unredeemable",2.32,2.35,,,2.325581395,2.352941176
849,images/a01-000u-s01-00.png.jpg,Mr. Michael Foot has,Mr. Michael Foot has,0,0,,,0,0
850,images/a01-113-s02-00.png.jpg,Answering jeers that it was Labour which first put a,Announcing jeers that it was Labour which first put a,9.61,5.82,,,9.615384615,5.825242718
851,images/h07-063a-s01-03.png.jpg,"Office at Bracknell , the Admiralty ( who have a research labora-","Office of Bruchwell, the Admiralty ( who have a research labora-",9.23,5.42,,,9.230769231,5.426356589
852,images/n02-104-s03-03.png.jpg,have had it in for Guy .,beeve had it in for Guy.,16.66,12.76,,,16.66666667,12.76595745
853,images/c04-044-s03-00.png.jpg,"Earlier , on the Palladium show I found Stanley","Earlier, on the Palladium show I found Stanley",2.12,2.15,,,2.127659574,2.150537634
854,images/a06-014-s04-00.png.jpg,"FRANK FOULKES , Communist president","FRANK FOULKES, Communist president",2.85,2.89,,,2.857142857,2.898550725
855,images/a01-049u-s01-03.png.jpg,Virginia - met today in closed session to,Virginia - met today in closed session to,0,0,,,0,0
856,images/h02-024-s00-00.png.jpg,8 . The second part of our Interim Report was,8. The second part of our Interim Report was,2.22,2.24,,,2.222222222,2.247191011
857,images/c04-139-s03-02.png.jpg,of Rhodesia and Nyasaland ( 10.30 p.m. ) .,of Rhodesia and Nyasaland Co.30 p.m. ).,11.9,9.63,,,11.9047619,9.638554217
858,images/e07-079-s02-02.png.jpg,"artists with delightful studies , there is no","artists with delightful studies, there is no",2.22,2.24,,,2.222222222,2.247191011
859,images/l01-119-s08-00.png.jpg,""" What with - arsenic ? """,""" What with- arsenic? """,8,8.16,,,8,8.163265306
860,images/g06-031e-s01-00.png.jpg,' I tremble !,' I tremble!,7.69,8,,,7.692307692,8
861,images/c03-003d-s02-01.png.jpg,"also has its premiere tomorrow , the director ,","also has its premiere tomorrow, the director,",4.25,4.3,,,4.255319149,4.301075269
862,images/r02-003-s00-03.png.jpg,postponed demanding the tax until her financial year,postponed demanding the tax until her financial year,0,0,,,0,0
863,images/l01-105-s03-01.png.jpg,a poor and unpunctual cook .,a part and unpunched cook.,28.57,18.18,,,28.57142857,18.18181818
864,images/g04-055-s02-01.png.jpg,"were lots of children there , and we had","were lots of children there, and we had",2.5,2.53,,,2.5,2.53164557
865,images/j01-045-s01-02.png.jpg,"conditions for niobium and positive voltage , non-","conditions for minimum and positive voltage, non-",10,6.06,,,10,6.060606061
866,images/a04-066-s01-04.png.jpg,their intervention away from straight opposition,than intervention away from straight position,10.41,8.42,,,10.41666667,8.421052632
867,images/g01-016-s01-03.png.jpg,"battle was no substitute for a sound policy ,","battle was no substitute for a round policy,",4.44,3.37,,,4.444444444,3.370786517
868,images/k07-176-s04-01.png.jpg,me ?,me?,25,28.57,,,25,28.57142857
869,images/k01-051-s02-00.png.jpg,They had,they had,12.5,6.66,,,12.5,6.666666667
870,images/f02-044-s00-02.png.jpg,to let older employees attend day-release courses on preparation,to let older employees attend day-release courses on preparation,0,0,,,0,0
871,images/b02-097-s01-02.png.jpg,"and decisive ones ; but without it , we could not","and decisive ones ; but without it, we could not",2.04,2.06,,,2.040816327,2.06185567
872,images/g07-014b-s01-00.png.jpg,"Thus on April 21st , several",Thus on April 21st. several,7.14,5.45,,,7.142857143,5.454545455
873,images/g06-031g-s03-01.png.jpg,tremble for my country !,tremble for my country!,4.16,4.25,,,4.166666667,4.255319149
874,images/d01-019-s02-01.png.jpg,"original was written on a roll , or codex , which fell into disorder or was","original case written on a roll, or codex, which tell into disorder or means",10.66,8.72,,,10.66666667,8.724832215
875,images/h02-004-s02-02.png.jpg,"were of importance , but we made it clear that","were of importance, but we made it clear that",2.17,2.19,,,2.173913043,2.197802198
876,images/l01-199-s03-06.png.jpg,he could .,the council.,50,31.57,,,50,31.57894737
877,images/a05-104-s01-00.png.jpg,Ministers had,Animisters hold,38.46,28,,,38.46153846,28
878,images/c06-116-s00-01.png.jpg,and sweetly .,and sweetly. Ma,23.07,20,,,23.07692308,20
879,images/c02-012-s03-00.png.jpg,His earlier,this earlier,18.18,14.28,,,18.18181818,14.28571429
880,images/a01-014u-s00-01.png.jpg,boycotting the London talks on the,boycotting the London talks on the,0,0,,,0,0
881,images/f07-076a-s03-01.png.jpg,"science of cookery , however , is","science of cookery, however, is",6.06,6.15,,,6.060606061,6.153846154
882,images/g07-065-s02-04.png.jpg,to be lifted .,to be lifted.,7.14,7.4,,,7.142857143,7.407407407
883,images/f07-019a-s00-04.png.jpg,"the dishes of the country , and , instead of gorging the","the didates of the country, and instead of ganging the",14.28,10.81,,,14.28571429,10.81081081
884,images/j06-026-s00-01.png.jpg,"migration , the occurrence of Calanus","migration, the occurrence of Lalanus",5.4,4.1,,,5.405405405,4.109589041
885,images/m03-033-s02-02.png.jpg,through fear .,through fear.,7.14,7.4,,,7.142857143,7.407407407
886,images/a01-003u-s00-02.png.jpg,Ps are likely to turn down the Foot-,MPs are likely to turn down the Foot-,2.77,2.81,,,2.777777778,2.816901408
887,images/c06-091-s00-01.png.jpg,don't think it was through boredom .,don't think it was through boredom.,2.77,2.81,,,2.777777778,2.816901408
888,images/b06-053-s00-07.png.jpg,standards .,standards.,9.09,9.52,,,9.090909091,9.523809524
889,images/l01-023-s00-00.png.jpg,He was always a smooth liar .,He was always a smooth liar.,3.44,3.5,,,3.448275862,3.50877193
890,images/g02-065-s02-04.png.jpg,"ception , the more distal arteries pulsate","ception, the more distal arteries pulsate",2.38,2.4,,,2.380952381,2.409638554
891,images/a04-023-s02-00.png.jpg,Some of his listeners said he was,Some of his listeners said he was,0,0,,,0,0
892,images/h04-007-s00-02.png.jpg,"children and those with one child , and much smaller","children and those with one child, and much smaller",1.92,1.94,,,1.923076923,1.941747573
893,images/h02-022-s00-00.png.jpg,We are glad to note the action that has been taken,We are glad to note the action that has been taken,0,0,,,0,0
894,images/f07-081a-s01-01.png.jpg,"feeding , the same subtle delicacy of","feeding, the same subtle delicacy of",2.7,2.73,,,2.702702703,2.739726027
895,images/e01-025-s02-02.png.jpg,ustrations in the following pages will show,ustrations in the following pages will show,0,0,,,0,0
896,images/b01-044-s00-00.png.jpg,Booming Germany is deliberately encouraging more imports,Booming Germany is deliberately encouraging more imports,0,0,,,0,0
897,images/g06-018d-s01-00.png.jpg,"In late November , he was ' suffering as","In late November, he was'suffering as",7.5,7.59,,,7.5,7.594936709
898,images/r02-003-s00-00.png.jpg,He read the film star's sorry story and frowned at the,He read the film star's sorry story and frowned at the,0,0,,,0,0
899,images/d06-063-s00-02.png.jpg,"the village , it was not difficult for anybody","the village, it was not difficult for anybody",2.17,2.19,,,2.173913043,2.197802198
900,images/f07-028b-s00-01.png.jpg,art of making fireproof earthenware from,art of making fireproof earthenware from,0,0,,,0,0
901,images/p03-072-s06-01.png.jpg,looked distinguished when he frowned ; boyishly,looked distinguished when he frowned ; brightly,8.51,5.37,,,8.510638298,5.376344086
902,images/c03-081d-s00-01.png.jpg,technical error in allowing Irene to speak,technical error in allowing Irene to speak,0,0,,,0,0
903,images/b04-116-s02-00.png.jpg,No wonder there is doubt and fearful heart-searching .,No wonder there is doubt and fearful heart-searching.,1.85,1.86,,,1.851851852,1.869158879
904,images/f04-024-s00-02.png.jpg,paid off .,paid off. A,20,15.78,,,20,15.78947368
905,images/f02-033-s01-02.png.jpg,Rolls-Royce Ltd. and a member of the,Rolls-Royce Ltd. and a member of the,0,0,,,0,0
906,images/l01-195-s01-02.png.jpg,click ! and I 'd got it .,click! and I'd got it.,12,12.24,,,12,12.24489796
907,images/b05-032-s00-01.png.jpg,"been in Britain many times before , were","been in Britain many times before, were",2.5,2.53,,,2.5,2.53164557
908,images/e06-070-s02-02.png.jpg,"find safety on the bottom , this cover","find safety on the bottom, this cover",2.63,2.66,,,2.631578947,2.666666667
909,images/n06-148-s05-00.png.jpg,""" Can't see no reason",""" Can't see no reason",0,0,,,0,0
910,images/f07-002-s02-05.png.jpg,homely and protecting flame .,homely and protecting fame.,6.89,7.01,,,6.896551724,7.01754386
911,images/j06-056-s02-00.png.jpg,This view has been enlarged,This view has been enlarged,0,0,,,0,0
912,images/l07-118-s00-01.png.jpg,and helped me out with the same,and helped me out with the same,0,0,,,0,0
913,images/b02-013-s00-00.png.jpg,What seems certain is that those who,What seems certain is that those who,0,0,,,0,0
914,images/j04-065-s00-00.png.jpg,The exact volume of the eluting agents must be found by,The exact volume of the eluting agents must be found by,0,0,,,0,0
915,images/g07-003a-s01-03.png.jpg,GAMBA ACCOMPANIED THE REMAINS OF OUR,Bamba accomplished the remains of our,88.88,46.47,,,88.88888889,46.47887324
916,images/g06-037h-s03-02.png.jpg,since the symptoms had first shown them-,Since the symptoms had first shown them-,2.5,1.26,,,2.5,1.265822785
917,images/a05-089-s00-01.png.jpg,severely rated the speech of his predecessor .,severely rated the speech of his predecessor.,2.17,2.19,,,2.173913043,2.197802198
918,images/c04-110-s00-00.png.jpg,Become a success with a disc and hey presto !,Become a success with a disc and key presto',6.66,4.49,,,6.666666667,4.494382022
919,images/a05-062-s00-04.png.jpg,"of Lords last night , gave a warning","of Lords last night, agree a warning",11.11,7.04,,,11.11111111,7.042253521
920,images/l07-131-s01-01.png.jpg,before I got used to calling them,before I got used to calling them,0,0,,,0,0
921,images/b05-032-s00-02.png.jpg,slightly stunned .,slightly steamed.,22.22,14.28,,,22.22222222,14.28571429
922,images/p02-144-s03-01.png.jpg,Gavin had come back to her .,Gavin had come back to her.,3.57,3.63,,,3.571428571,3.636363636
923,images/a04-054-s00-00.png.jpg,That argument did not apply to the Polaris submarine .,That argument did not apply to the Polaris submarine.,1.85,1.86,,,1.851851852,1.869158879
924,images/r02-137-s05-01.png.jpg,briefcase .,luxefcane.,45.45,28.57,,,45.45454545,28.57142857
925,images/p03-009-s00-00.png.jpg,""" If I were a tramp I would simply blow a",If I were a tramp I would simply blow a,4.87,4.93,,,4.87804878,4.938271605
926,images/c06-080-s01-03.png.jpg,the Dolce Vista for the picture ) in,the Dolce Vista for the picture ) in,0,0,,,0,0
927,images/e02-117-s00-00.png.jpg,Many men with only limited accommodation,Many men with only limited accommodation,0,0,,,0,0
928,images/b06-056-s00-01.png.jpg,"Scarborough decisions , while # scratching","Scarborough decisions, while # scratching",2.38,2.4,,,2.380952381,2.409638554
929,images/f04-079-s02-03.png.jpg,forthcoming about any carriage with an open,forthcoming about any carriage with an open,0,0,,,0,0
930,images/d04-081-s03-05.png.jpg,with the fringes ( the tsitsits ) .,with the fringes ( the tsitsits ).,2.85,2.89,,,2.857142857,2.898550725
931,images/n04-044-s01-00.png.jpg,One of these was that,One of these was that,0,0,,,0,0
932,images/k04-057-s02-00.png.jpg,Vittoria's thoughts were more complex .,Vittoria's were more complex.,25.64,25.97,,,25.64102564,25.97402597
933,images/p03-096-s04-01.png.jpg,kissing her again .,kissing her again.,5.26,5.4,,,5.263157895,5.405405405
934,images/f01-139-s02-01.png.jpg,"as it is called ) , is not entirely ruled out ,","as it is called ), is not entirely ruled out,",4.25,4.3,,,4.255319149,4.301075269
935,images/a01-014x-s00-00.png.jpg,Sir Roy's United Federal Party is boycotting,Sir Roy's United Federal Party is boycotting,0,0,,,0,0
936,images/e07-098-s00-04.png.jpg,of water .,of water.,10,10.52,,,10,10.52631579
937,images/e04-026-s01-03.png.jpg,of angle irons as shown in Fig. 5 .,of angle irons as shown in Fig. s.,5.71,4.34,,,5.714285714,4.347826087
938,images/a02-057-s03-05.png.jpg,was not .,was not,22.22,23.52,,,22.22222222,23.52941176
939,images/g06-018n-s01-03.png.jpg,this place agree with me better,this place agree with some hidden,22.58,14.75,,,22.58064516,14.75409836
940,images/p02-135-s00-05.png.jpg,dining together .,claiming together.,29.41,24.24,,,29.41176471,24.24242424
941,images/h04-000-s01-02.png.jpg,"est for childless couples , especially older","est for childless couples, especially older",2.27,2.29,,,2.272727273,2.298850575
942,images/e02-086-s02-00.png.jpg,It will enable,It will enable,0,0,,,0,0
943,images/h02-028-s00-02.png.jpg,preliminary sniffing of the gases immediately before,perliminary sniffing of the gases immediately before,3.84,1.94,,,3.846153846,1.941747573
944,images/f07-000-s00-03.png.jpg,rican would not say ; nothing an,rican would not say ; nothing an,0,0,,,0,0
945,images/c03-081d-s00-03.png.jpg,in our minds about her if she remained,in our minds about her if she remained,0,0,,,0,0
946,images/a04-010-s02-01.png.jpg,Airport last night to arrive in Washington this,Airport last night to arrive in Washington this,0,0,,,0,0
947,images/e01-022-s01-03.png.jpg,robe that each generation wears in turn -,robe that each generation wears in turn -,0,0,,,0,0
948,images/h04-000-s01-01.png.jpg,incomes between 1954 and 1959 was great-,incomes between 1954 and 1959 was great-,0,0,,,0,0
949,images/c06-111-s02-00.png.jpg,But,but,33.33,20,,,33.33333333,20
950,images/f02-036-s00-01.png.jpg,"Health of Retired Workers ' , and being satisfied that the matters","Health of Retired Workers ', and being satisfied that the matters",1.51,1.52,,,1.515151515,1.526717557
951,images/g06-050c-s02-04.png.jpg,"# persevering , ' but he appears to despair of","# persevering,'but he appears to despair of",6.52,6.59,,,6.52173913,6.593406593
952,images/b01-038-s04-00.png.jpg,What it means in practical terms is that our,What it means in practical terms is that our,0,0,,,0,0
953,images/n06-133-s03-01.png.jpg,out .,out.,20,22.22,,,20,22.22222222
954,images/k04-163-s01-01.png.jpg,breathing the scent of thyme .,breathing the scent of thyme.,3.33,3.38,,,3.333333333,3.389830508
955,images/f01-135-s02-04.png.jpg,mistaken belief that the,mistaken belief that the,0,0,,,0,0
956,images/g06-031n-s04-03.png.jpg,be so great at the return of Ultra-,he so great at the return of Wilma-,14.28,7.24,,,14.28571429,7.246376812
957,images/c06-128-s00-01.png.jpg,Jersey family household the nursemaid,Jersey family household the nursemaid,0,0,,,0,0
958,images/f02-017-s01-05.png.jpg,5 . Financial planning 6 . Final discussion,5. Financial planning 6. Final discussion,4.65,4.7,,,4.651162791,4.705882353
959,images/a06-119-s02-01.png.jpg,"100,000,000 more than the corresponding","100,000,000 more than the corresponding",0,0,,,0,0
960,images/a03-030-s01-01.png.jpg,ference will concentrate on laying the,ference will concentrate on laying the,0,0,,,0,0
961,images/j06-056-s00-03.png.jpg,of gravity .,of gravity.,8.33,8.69,,,8.333333333,8.695652174
962,images/a03-054-s03-04.png.jpg,leading the Opposition with skill and,leading the Opposition with skill and,0,0,,,0,0
963,images/e06-030-s00-02.png.jpg,recent years have shown .,recent years have shown.,4,4.08,,,4,4.081632653
964,images/a01-049-s00-02.png.jpg,"audience it was "" current Washington gossip ""","audience it was "" current Washington gossip """,0,0,,,0,0
965,images/g06-096-s01-01.png.jpg,"Sept. 27 , 1835","Sept. 27, 1835",6.66,6.89,,,6.666666667,6.896551724
966,images/a06-119-s03-00.png.jpg,Now look at the other side of all,Now look at the other side of all,0,0,,,0,0
967,images/m06-048-s01-01.png.jpg,"fleshless jaw said , ' The grub of the tigerfly thinks","fleshless jew said,'The grub of the tigerfly thinks",7.4,6.54,,,7.407407407,6.542056075
968,images/a01-132-s00-00.png.jpg,""" That cannot continue without either",""" That cannot continue without either",0,0,,,0,0
969,images/h07-040-s00-02.png.jpg,"small shoe-mender , with banks specially","small shoe-member, with banks specially",7.5,5.06,,,7.5,5.063291139
970,images/f02-017-s00-01.png.jpg,"fourth year , and opportunity has been taken","fourth year, and opportunity has been taken",2.27,2.29,,,2.272727273,2.298850575
971,images/e04-000-s01-02.png.jpg,capable of withstanding the heavy handling of the,capable of withstanding the heavy handling of the,0,0,,,0,0
972,images/c06-052-s02-01.png.jpg,"I have before me now a 12,000-word manuscript of","I have before me now a 12,000-word manuscript of",0,0,,,0,0
973,images/b04-202-s00-00.png.jpg,The older universities are often accused of being,The older universities are often accused of being,0,0,,,0,0
974,images/l01-016-s04-02.png.jpg,was eighteen .,was eighteen.,7.14,7.4,,,7.142857143,7.407407407
975,images/c03-007e-s01-03.png.jpg,rubbish strewn canals - even the worn,rubbish strewn canals - even the worn,0,0,,,0,0
976,images/c03-021b-s02-01.png.jpg,"gift of companionship and sympathy - "" you need","gift of companionship and sympathy - "" you need",0,0,,,0,0
977,images/g06-011b-s01-00.png.jpg,He told Cloncurry that he,He told Cloncurry that he,0,0,,,0,0
978,images/d04-050-s01-03.png.jpg,"gratify selfish aims , then each man will gather-in","grafty selfish aims, then each man will gather - in",11.76,9.9,,,11.76470588,9.900990099
979,images/c02-049-s01-05.png.jpg,Aznavour ) .,aznavour ).,16.66,13.04,,,16.66666667,13.04347826
980,images/m01-032-s00-00.png.jpg,Then something like a zest for living began to come back,Then something like a zest for living began to come back,0,0,,,0,0
981,images/a06-051-s04-01.png.jpg,"middle of the amazing scene , Mr. Macmillan",middle of the amazing scene. Mr. Macmillan,4.65,3.52,,,4.651162791,3.529411765
982,images/p02-109-s03-00.png.jpg,""" You",""" You",0,0,,,0,0
983,images/b01-079-s01-01.png.jpg,responsibility rightly belongs to the nations,responsibility rightly belongs to the nations,0,0,,,0,0
984,images/n04-009-s00-02.png.jpg,dockyard and now that she 's ready for sea he goes,dockyard and more that she's ready for sea he goes,8,6.06,,,8,6.060606061
985,images/e04-026-s02-02.png.jpg,the seat to allow for the growth of baby's legs .,the seat to allow for the growth of baby's legs,4.08,4.12,,,4.081632653,4.12371134
986,images/b02-097-s02-01.png.jpg,and not a day too soon .,and not a day too soon.,4.16,4.25,,,4.166666667,4.255319149
987,images/d01-118-s02-02.png.jpg,end could be cut off .,end could be cut off.,4.54,4.65,,,4.545454545,4.651162791
988,images/g06-047a-s00-05.png.jpg,of Europe .,of Europe.,9.09,9.52,,,9.090909091,9.523809524
989,images/g06-026c-s03-02.png.jpg,the government by the Duke of Wellington .,the government by the Duke of Wellington.,2.38,2.4,,,2.380952381,2.409638554
990,images/a05-022-s00-01.png.jpg,necessary for the extended training modern,necessary for the extended training modern,0,0,,,0,0
991,images/a03-073-s00-02.png.jpg,easier .,easier.,12.5,13.33,,,12.5,13.33333333
992,images/g06-050g-s02-00.png.jpg,He told,the total,71.42,53.84,,,71.42857143,53.84615385
993,images/b04-202-s01-00.png.jpg,Now Cambridge has,How Cambridge has,5.88,3.03,,,5.882352941,3.03030303
994,images/d05-013-s00-00.png.jpg,They objected to the word Absolution .,They objected to the word Absolutions.,2.63,1.33,,,2.631578947,1.333333333
995,images/h02-043-s01-05.png.jpg,dentists .,daulists.,40,26.31,,,40,26.31578947
996,images/g06-031r-s04-02.png.jpg,"will be so great at the return of Ultratoryism , that the","will be so great at the return of Ultratoryism, that the",1.75,1.76,,,1.754385965,1.769911504
997,images/r06-011-s01-00.png.jpg,"There were a few people in the bar ,","There were a few people in the bar,",2.77,2.81,,,2.777777778,2.816901408
998,images/n02-037-s01-04.png.jpg,her great disappointment at being,her great disappointment at being,0,0,,,0,0
999,images/p01-174-s01-01.png.jpg,"as the dawn was breaking , and","as the dawn was breeding, and",10,6.77,,,10,6.779661017
1000,images/r02-117-s04-00.png.jpg,' Very well then . ',Very well then. ',15,15.38,,,15,15.38461538
1001,images/c06-076-s02-03.png.jpg,"Leicester-square ) , which suggests that it","Leicester-square ), which suggests that it",2.32,2.35,,,2.325581395,2.352941176
1002,images/p03-087-s04-00.png.jpg,He would have told,He would have told,0,0,,,0,0
1003,images/g01-025-s00-07.png.jpg,to which the Exchequer resorted is,to which the Exchequers resorted is,2.94,2.98,,,2.941176471,2.985074627
1004,images/d06-025-s00-06.png.jpg,"secret plan , Of the things He will","secret plan, Of the things the will",8.57,7.24,,,8.571428571,7.246376812
1005,images/e01-102-s03-01.png.jpg,"crochet hooks range in size from number 3/0 ,",crochet hooks range in size from number 3/0,4.44,4.49,,,4.444444444,4.494382022
1006,images/b06-075-s02-00.png.jpg,Unity can never be established by,Unity can never be established by,0,0,,,0,0
1007,images/p03-151-s02-00.png.jpg,"Anyhow ,",anyhow,37.5,33.33,,,37.5,33.33333333
